10000,10001,10002,10003,10004,10005,10006,10007,10008,10009,10010,10011,10012,10013,10014,10015,10016,10017,10018,10019,10020,10021,10022,10023,10024,10025,10026,10027,10028,10029,10030,10031,10032,10033,10034,10035,10036,10037,10038,10039,10040,10041,10042,10043,10044,10045,10046,10047,10048,10049,10050,10051,10052,10053,10054,10055,10056,10057,10058,10059,10060,10061,10062,10063,10064,10065,10066,10067,10068,10069,10070,10071,10072,10073,10074,10075,10076,10077,10078,10079,10080,10081,10082,10083,10084,10085,10086,10087,10088,10089,10090,10091,10092,10093,10094,10095,10096,10097,10098,10099,10100
169,170,168,169,169,170,170,171,167,168,168,169,169,170,168,169,169,170,170,171,167,168,168,169,169,170,168,169,169,170,170,171,168,169,169,170,170,171,169,170,170,171,171,172,168,169,169,170,170,171,169,170,170,171,171,172,168,169,169,170,170,171,169,170,170,171,171,172,168,169,169,170,170,171,169,170,170,171,171,172,168,169,169,170,170,171,169,170,170,171,171,172,169,170,170,171,171,172,170,171,171
0.02207134702323259,0.021641167873467638,0.021398196960447535,0.02367925197359568,0.02611747847018364,0.02312419780314521,0.022487689798211363,0.021599102512935887,0.02118727915685703,0.022125753873837438,0.023197447154087315,0.022988719530425427,0.029218321307043736,0.02279667899193285,0.021987633479298906,0.021221140033846807,0.021117714870556626,0.022083758042827382,0.021528634342855568,0.02217376400846014,0.021284411898447785,0.021303393457828078,0.021161414174844496,0.02142489629671864,0.021452325692965957,0.02143344842786803,0.021390201065470293,0.021166420300395217,0.021678539991295053,0.02117333848778884,0.02158495325530261,0.02216559428967919,0.021623542139757035,0.02214365772563376,0.021818050976263947,0.02133450791871745,0.021840821894568308,0.02204016303282188,0.021600319279562897,0.022307677866945496,0.02168476288347243,0.021694705605052888,0.021779601150852555,0.0223533587625969,0.021306591815818975,0.021333013034004013,0.022115637328453275,0.022485534383043772,0.022517448433430332,0.023174259058653845,0.021283403720385508,0.021497485117205884,0.02247016835878348,0.021840509011721566,0.022719049281134572,0.02188733714447828,0.02140504561831911,0.022174806951283443,0.02250215193869174,0.022671004381750137,0.021521577096419265,0.022647016696819122,0.023971171669779422,0.022230048156146865,0.021329779911252445,0.021839153186051518,0.022021459591528014,0.022058345002704628,0.021696582902134054,0.021505585306465493,0.02280742130301121,0.022075449265003044,0.02229912573579611,0.0217767156757084,0.0217247771231186,0.021609531941166438,0.022318003000894038,0.02138905382836498,0.021738543968383796,0.02184099571837237,0.021256634854593413,0.02316323862948977,0.023008118266934476,0.023073997488593533,0.021736319023694505,0.022834607345933476,0.02147426225701139,0.02238068386456149,0.022564693743316155,0.021369516032812185,0.02263822121234398,0.021780296446068093,0.02174754804142296,0.022611660935116618,0.02140487179451469,0.022001991325496562,0.022128326466134496,0.02143953226100308,0.02130992923285291,0.021196978525112087,0.022143483901829342
