2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100,2101,2102,2103,2104,2105,2106,2107,2108,2109,2110,2111,2112,2113,2114,2115,2116,2117,2118,2119,2120,2121,2122,2123,2124,2125,2126,2127,2128,2129,2130,2131,2132,2133,2134,2135,2136,2137,2138,2139,2140,2141,2142,2143,2144,2145,2146,2147,2148,2149,2150,2151,2152,2153,2154,2155,2156,2157,2158,2159,2160,2161,2162,2163,2164,2165,2166,2167,2168,2169,2170,2171,2172,2173,2174,2175,2176,2177,2178,2179,2180,2181,2182,2183,2184,2185,2186,2187,2188,2189,2190,2191,2192,2193,2194,2195,2196,2197,2198,2199,2200
36,37,37,38,34,35,35,36,36,37,35,36,36,37,37,38,34,35,35,36,36,37,35,36,36,37,37,38,34,35,35,36,36,37,35,36,36,37,37,38,34,35,35,36,36,37,35,36,36,37,37,38,35,36,36,37,37,38,36,37,37,38,38,39,35,36,36,37,37,38,36,37,37,38,38,39,35,36,36,37,37,38,36,37,37,38,38,39,35,36,36,37,37,38,36,37,37,38,38,39,35,36,36,37,37,38,36,37,37,38,38,39,36,37,37,38,38,39,37,38,38,39,39,40,36,37,37,38,38,39,37,38,38,39,39,40,36,37,37,38,38,39,37,38,38,39,39,40,36,37,37,38,38,39,37,38,38,39,39,40,36,37,37,38,38,39,37,38,38,39,39,40,37,38,38,39,39,40,38,39,39,40,40,41,37,38,38,39,39,40,38,39,39,40,40,41,37,38,38,39,39
0.005028618351065694,0.0042072661131189685,0.004218912307976841,0.004379386443690137,0.005051215445566038,0.004176673123641561,0.004196141389672658,0.004188075965174054,0.004179906246393172,0.004196836684888039,0.004185607667159408,0.0042081004673774295,0.004173683354215374,0.004198157745797304,0.004195932801108015,0.004197705803907259,0.004209525822568993,0.004196836684887994,0.004224857082068478,0.0042044849322573795,0.004248636178434984,0.004262959259872146,0.004214705771923688,0.004253329421138918,0.004203720107520459,0.004227742557212366,0.004209873470176717,0.004250096298387351,0.004253155597335079,0.004228611676231608,0.004255589130588921,0.00447777071666855,0.004229446030490092,0.004250374416473512,0.004236885689294834,0.004315801696242216,0.004261186257072902,0.004239736399677918,0.004267374384489875,0.004322963236960797,0.00427801240128547,0.004281315053558554,0.004968753433020145,0.004277178047026986,0.004990585702783523,0.004272484804323051,0.005026358641615625,0.004276587046093905,0.004400141005869695,0.004332801664258623,0.004386026512997176,0.004286946944803294,0.0042999837300919715,0.004743721136557388,0.004269043093006841,0.004293135072220311,0.004290736303727227,0.004601741853573626,0.00430019231865657,0.0042877465343009735,0.0052747528573156895,0.004336903906029477,0.004351122693184273,0.004396803588835763,0.0043383640259818,0.004367531660267598,0.0043350266089478675,0.004327065478731651,0.004309995981193637,0.004481490546070966,0.0045467787667965885,0.00437469320098618,0.0043639161251475935,0.004334539902297152,0.0051913869609896855,0.004347576687585786,0.004370834312540772,0.0043403456173456865,0.0043339141366033115,0.004348028629475742,0.004377439617087031,0.004488791145832583,0.0044346276485533135,0.004409805609363726,0.004701655776025948,0.004355363993998296,0.0043679488373968844,0.004368678897373091,0.004394509114624956,0.004382515272159359,0.004365411009860676,0.004421138921374634,0.004625138537571604,0.004395343468883439,0.004947338340385965,0.004572052747876221,0.0044291000515908506,0.0043890858119448595,0.005252677234226866,0.004436365886591798,0.0043843925692409694,0.004419435448096909,0.004444466075851139,0.005081877964564985,0.005008698143144574,0.0044668545817868836,0.004399723828740409,0.004399410945893578,0.004405112366659747,0.00442628410596857,0.004749735440170521,0.0047678478805315725,0.004437339299893317,0.004438104124630282,0.004449924143291995,0.004443075485420334,0.004416689031996057,0.004451106145158157,0.004527414795047857,0.004841583938124306,0.004516324836362351,0.00446692411130849,0.004463969106642996,0.004418010092905345,0.004473459886333142,0.004439216596974926,0.0045238687894492815,0.005076941368535604,0.004611510751349979,0.0045539055427544104,0.0044666459932222406,0.004479057012817122,0.004548065062945028,0.004474885241524706,0.004690461523058076,0.004742400075648146,0.004541216405073456,0.004815684191350833,0.005131278689618846,0.004505061053872872,0.005002475250966754,0.004748344849739716,0.004947407869907483,0.00448698337827258,0.004500541634972777,0.00451795878011847,0.004528388208349376,0.004663205950614558,0.004609529159986003,0.004616308288336235,0.004531204153971657,0.004633134432548758,0.0046123798703691325,0.0045434761145234145,0.0046697417256392985,0.004814676013288555,0.00453297715677099,0.004578727581944086,0.004546118236341989,0.004801048227066751,0.004537983282321889,0.005646492444226858,0.004952413995458293,0.00467530408736252,0.004522304375214681,0.004542885113590423,0.004516220542079985,0.004527206206483214,0.004923663538301782,0.004567081387086169,0.0045504985961990485,0.004537427046149567,0.0045341243938763045,0.004540868757465866,0.004551784892347399,0.00459711814039121,0.0045680548003876,0.0045562695464868245,0.004556651958855263,0.004572713278330909,0.004550324772394987,0.004885352771933427,0.0045501161838304325,0.0046839605127942715,0.0047109727319123,0.005204771393885999,0.0050287921748694234,0.004635394141998717,0.0045824821761073055,0.004657017823197584,0.004616586406422307,0.00461936758728374,0.004882919238679584,0.004764753816823131,0.004637549557166487,0.004616169229293199,0.004617073113073111,0.00470627948920832,0.004725330578110132,0.005007238023192251,0.0046203757653461965
